Band,BW,Tx_Freq,Chan,Tx_level,Measured_Power,E_-1,E_+1,U_-1,U_+1,U_-2,U_+2,EVM,Freq_Err,IQ_OFFSET,RB_num,RB_start,MCS,Type,Tx_Path,SCS(KHz),RB_STATE,Sync_Path,AS_SRS_Path,Current(mA),Condition,Temp0,Temp1,Voltage_mipi,FBRX power,MIPI read
78,20,3310000,ch0,26,21.38531,-44.60211,-44.12337,-49.10553,-48.94779,-51.21862,-50.54045,2.119077,10.40136,-40.60366,25,12,Q64,CP,TX2,30,INNER_FULL,Main,,,LTHV,,,,,
78,20,3550000,ch1,26,21.51227,-45.04259,-45.62779,-49.48123,-50.57297,-51.72533,-52.06931,1.599466,-1.740252,-68.20953,25,12,Q64,CP,TX2,30,INNER_FULL,Main,,,LTHV,,,,,
78,20,3790000,ch2,26,21.57027,-45.10718,-45.47362,-49.67672,-50.55419,-51.90251,-52.09052,1.959843,-17.99426,-40.69886,25,12,Q64,CP,TX2,30,INNER_FULL,Main,,,LTHV,,,,,
78,20,3310000,ch0,26,21.29707,-41.04069,-40.43962,-47.05331,-46.71334,-47.61192,-46.67009,2.341812,2.441449,-39.9413,51,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,LTHV,,,,,
78,20,3550000,ch1,26,21.52294,-42.10795,-42.85032,-47.43196,-48.44775,-48.62159,-49.27238,1.978565,2.752677,-63.42516,51,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,LTHV,,,,,
78,20,3790000,ch2,26,21.58714,-42.88318,-43.37954,-47.63316,-48.47254,-48.74767,-49.18575,2.14694,-5.128084,-41.82327,51,0,Q64,CP,TX2,30,OUTER_FULL,Main,,,LTHV,,,,,
48,20,3560000,ch0,26,19.23721,-45.86724,-45.375,-52.08153,-51.65397,-52.55244,-52.10398,1.217462,-6.097366,-70.65564,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,19.30014,-46.31292,-45.37267,-52.50261,-51.75385,-53.14093,-51.87557,1.257161,-3.406716,-69.06236,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,19.24344,-46.5977,-45.60325,-52.78165,-52.00766,-53.40595,-52.22591,1.309126,-20.67505,-69.12262,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,19.18674,-45.3494,-45.00928,-51.17972,-51.25263,-52.37615,-51.7506,1.268371,72.37298,-63.3066,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,19.24975,-45.54318,-45.18582,-51.43681,-51.37737,-52.57376,-51.91355,1.328022,3.361303,-65.54145,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,19.18728,-45.79084,-45.22626,-51.46991,-51.52163,-52.85859,-51.97707,1.343523,36.9364,-68.15073,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,17.36436,-43.97424,-43.61571,-50.27905,-50.14327,-50.76735,-50.23208,1.273148,6.055916,-49.16289,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,17.43367,-44.18152,-43.904,-50.40398,-50.21743,-50.93223,-50.56062,1.315386,26.01402,-50.46001,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,17.3593,-44.76368,-43.84983,-50.95022,-50.27773,-51.51227,-50.55518,1.301212,-19.04158,-51.4238,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,17.30294,-43.57518,-43.34808,-49.42592,-49.55033,-50.54561,-50.15398,1.34139,22.55809,-52.29023,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,17.28383,-43.7629,-43.36702,-49.55063,-49.44521,-50.77275,-50.097,1.345986,-12.95318,-52.41694,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,17.19219,-43.8378,-43.65131,-49.71735,-49.791,-50.79436,-50.50644,1.409325,-21.16954,-52.82043,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,21.15816,-47.32867,-46.68754,-53.20427,-52.77313,-54.09869,-53.2462,1.495025,-19.97339,-71.61836,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,21.35803,-47.77858,-46.95753,-53.43841,-52.65581,-54.72423,-53.67444,1.406486,-27.38263,-70.50221,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,21.43493,-46.81242,-47.16394,-52.62354,-53.16368,-53.79712,-53.98377,1.751287,-6.871276,-72.16788,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,21.11246,-45.25158,-44.40414,-50.90161,-51.35726,-52.53881,-51.00699,1.521648,29.16123,-62.08189,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,21.31182,-45.65676,-44.50517,-50.60304,-50.67808,-52.9395,-50.46107,1.462672,24.35487,-69.36148,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,21.37316,-44.85754,-44.5557,-49.38934,-49.8278,-51.41283,-50.47505,1.788906,-43.25968,-66.33515,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,19.22227,-45.98797,-45.00721,-52.2692,-51.34546,-52.62648,-51.5243,1.5063,-10.60794,-48.50593,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,19.3564,-45.96881,-45.40901,-51.93998,-51.47771,-52.85482,-52.10348,1.390391,-1.814333,-50.78232,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,19.41321,-45.22626,-45.39806,-51.4509,-51.75237,-52.08362,-52.08403,1.718311,-10.7322,-49.88523,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,19.05247,-44.28697,-43.52237,-50.31775,-50.12716,-51.61376,-50.21073,1.542664,3.989772,-50.01379,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,19.2873,-44.57266,-43.75203,-49.9314,-49.77057,-51.70656,-50.08526,1.453499,38.98318,-52.22871,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,19.32733,-43.85587,-43.9266,-48.97591,-49.37245,-50.82923,-50.48843,1.777963,-7.146839,-50.16229,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,21.24574,-47.79273,-46.54428,-53.64688,-52.66149,-54.62774,-53.0644,1.443726,15.59589,-69.30681,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,21.32256,-47.74661,-47.19916,-53.79504,-53.34937,-54.46721,-53.80525,1.231816,13.00916,-68.49634,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,21.2859,-47.6745,-46.92826,-53.3553,-52.87548,-54.52716,-53.54753,1.415407,-25.5709,-72.23127,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,21.19514,-45.1633,-44.66741,-51.0145,-51.85825,-52.4225,-51.27016,1.521482,-1.171777,-61.75735,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,21.29372,-46.68322,-46.37197,-52.33112,-52.54361,-54.24316,-53.15471,1.265066,-10.08956,-64.73761,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,21.22123,-45.47877,-44.98208,-50.91684,-51.52803,-52.40576,-51.13782,1.488246,3.768174,-66.0411,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,19.22826,-45.79561,-45.16539,-52.01446,-51.53496,-52.53224,-51.89313,1.487709,-3.82039,-49.22153,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,19.35052,-45.84721,-45.67489,-52.04285,-52.12729,-52.51482,-52.25739,1.252076,38.35494,-52.23805,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,19.34297,-46.2582,-45.22268,-52.35018,-51.45143,-53.04614,-51.85408,1.430288,-5.853531,-52.00072,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,19.0542,-44.16049,-43.59562,-50.1848,-50.17753,-51.4107,-50.3276,1.521585,22.22967,-49.30937,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,19.26459,-45.47752,-44.67688,-51.19358,-50.65232,-52.73487,-51.54528,1.320414,-16.18941,-50.56979,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,19.16461,-44.51181,-43.94928,-50.00834,-50.13072,-51.63731,-50.44818,1.470001,-9.008109,-51.87599,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,18.9018,-45.43439,-45.4585,-51.75108,-52.07449,-52.17588,-52.22471,1.314741,-19.22047,-66.2256,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,18.95522,-45.72336,-45.50828,-52.14002,-51.86676,-52.34239,-52.2793,1.377582,51.29475,-66.80318,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,18.91758,-45.80438,-45.69455,-52.10617,-51.90797,-52.41984,-52.39716,1.530795,29.92741,-64.93283,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,18.84845,-44.70455,-45.00035,-50.07484,-51.15082,-51.61249,-51.65612,1.375085,-22.65396,-62.96799,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,18.7875,-44.91741,-44.74381,-50.93063,-51.12069,-51.9431,-51.51296,1.432962,-24.50677,-61.47604,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,18.86122,-44.54242,-44.84092,-50.62547,-50.97842,-51.27437,-51.77644,1.581271,-27.38174,-60.70561,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,16.87128,-43.63116,-43.58034,-50.14808,-50.38814,-50.38386,-50.34263,1.312188,36.34058,-47.97838,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,16.9367,-43.93229,-43.79313,-50.39484,-50.27581,-50.55984,-50.56419,1.365023,-12.44371,-47.13448,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,16.9973,-44.11874,-44.0054,-50.46046,-50.46255,-50.78725,-50.77543,1.539165,-20.05841,-45.34966,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,16.77719,-43.01703,-43.21032,-48.55944,-49.23825,-49.83454,-50.16084,1.419841,-6.894229,-49.85728,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3625000,ch1,26,16.92276,-43.35791,-43.17918,-49.52949,-49.43475,-50.11367,-49.92973,1.436285,29.40675,-46.55889,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3690000,ch2,26,16.79702,-43.07893,-43.09223,-49.05919,-49.22395,-49.90731,-50.03537,1.539314,-13.90945,-46.39966,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,20.18372,-46.08812,-45.36903,-51.77847,-51.06484,-52.72651,-52.00819,1.876962,-5.296894,-62.97874,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,20.24015,-46.56499,-46.57859,-52.06745,-52.54338,-53.34083,-53.51348,1.632328,-34.49308,-63.17427,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,20.44129,-45.85327,-46.14486,-51.53508,-51.89992,-52.5428,-52.82908,2.277214,18.9946,-67.55566,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,20.0395,-42.49767,-41.53904,-48.95642,-48.80699,-48.96381,-47.60357,1.933012,-14.90613,-52.92714,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,20.15252,-43.60699,-43.97384,-48.6223,-49.65153,-49.2111,-49.58868,1.675686,20.20656,-60.61497,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,20.36773,-43.58487,-44.02334,-48.47807,-49.41045,-49.82254,-50.12894,2.342473,6.462727,-57.32399,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,18.0566,-44.4227,-43.85112,-50.30581,-50.14412,-51.17322,-50.65408,1.703224,-24.82185,-41.16167,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,18.28814,-45.01896,-44.87504,-51.00587,-51.35038,-51.79938,-51.52834,1.471349,-20.89304,-43.83217,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,18.41072,-44.2035,-44.50546,-50.33292,-50.46052,-50.70842,-51.2563,1.852127,-36.7373,-38.76989,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
77,20,3310000,ch0,26,18.10228,-41.73499,-40.97187,-48.02468,-47.86256,-48.26232,-47.15029,1.739147,-36.79049,-40.18302,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,3750000,ch1,26,18.12918,-42.93538,-43.15605,-47.99516,-48.66699,-49.20431,-49.41201,1.552146,24.96738,-44.52236,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
77,20,4190000,ch2,26,18.30964,-42.71282,-43.00047,-48.0926,-48.6001,-49.17009,-49.4607,1.861683,-3.142041,-39.40919,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,20.1212,-46.11273,-45.39242,-51.89416,-50.96305,-52.68044,-52.17215,1.868266,-19.02186,-63.25618,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,20.20547,-46.91574,-47.09933,-52.757,-53.13242,-53.49171,-53.85883,1.317916,-5.040218,-65.60155,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,20.17229,-46.47043,-46.5101,-52.22041,-52.70164,-53.16546,-53.4592,1.718372,5.241604,-62.85719,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,20.0592,-42.53037,-41.5224,-49.25009,-48.75559,-48.94491,-47.65616,1.892594,5.403298,-53.89099,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,20.14969,-44.79938,-44.53873,-50.55586,-50.78174,-51.48421,-50.79515,1.388365,-13.01027,-62.28199,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,20.18871,-44.09239,-44.72132,-49.24374,-50.63156,-49.8425,-50.6979,1.718896,-42.95882,-60.43854,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,18.09549,-44.38798,-43.84031,-50.35024,-50.02954,-51.19119,-50.57894,1.709758,13.13362,-41.5002,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,18.26115,-45.31056,-45.37121,-51.32422,-51.64095,-51.92492,-52.13882,1.369072,-20.22784,-48.24237,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,18.21511,-44.86112,-44.88007,-51.0005,-51.26938,-51.4938,-51.77328,1.537575,42.6124,-42.37185,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,HTLV,,,,,
78,20,3310000,ch0,26,18.014,-41.76093,-41.0686,-48.14893,-47.92743,-48.304,-47.36132,1.75254,25.58909,-41.49898,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3550000,ch1,26,18.12447,-43.58189,-43.61204,-49.22139,-49.56397,-50.26362,-50.09868,1.371187,21.07298,-49.81049,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
78,20,3790000,ch2,26,18.14127,-43.21889,-43.63102,-48.69399,-49.57566,-49.45749,-50.03092,1.61964,25.26343,-44.79058,51,0,Q256,CP,TX2,30,OUTER_FULL,Main,,,HTLV,,,,,
48,20,3560000,ch0,26,19.69444,-45.07494,-45.30347,-51.0116,-51.49846,-51.65427,-51.85411,1.180867,17.48241,-61.31816,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3625000,ch1,26,19.78344,-45.18519,-45.41855,-51.01218,-51.54476,-51.82192,-51.91542,1.238648,25.07273,-63.14629,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3690000,ch2,26,19.54198,-44.77423,-45.15366,-50.81546,-51.45578,-51.3828,-51.64628,1.209798,13.3371,-67.1189,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3560000,ch0,26,19.66385,-44.53087,-44.99069,-50.11751,-51.05816,-51.30557,-51.66431,1.290315,10.20324,-60.27579,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3625000,ch1,26,19.65161,-44.6099,-45.05802,-50.13767,-51.01173,-51.48512,-51.65949,1.289117,-27.08766,-59.11398,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3690000,ch2,26,19.49022,-44.16311,-44.77494,-49.78662,-50.9965,-51.06965,-51.29719,1.270459,2.613889,-62.3015,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3560000,ch0,26,17.65342,-43.07693,-43.38977,-49.07981,-49.661,-49.61163,-49.78812,1.203752,-15.51477,-49.15369,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3625000,ch1,26,17.71975,-43.20045,-43.5567,-49.20267,-49.75465,-49.62969,-49.93479,1.264411,17.69543,-49.98148,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3690000,ch2,26,17.58959,-42.88733,-43.26804,-48.94041,-49.70865,-49.42228,-49.78703,1.254985,-7.473418,-53.40126,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3560000,ch0,26,17.67433,-42.78336,-43.09965,-48.56385,-48.97563,-49.42069,-49.90259,1.301045,12.29281,-49.49002,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3625000,ch1,26,17.65001,-42.85696,-43.15754,-48.50803,-48.85655,-49.44819,-49.95308,1.356648,-9.525145,-51.34071,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3690000,ch2,26,17.51262,-42.48641,-42.9115,-48.14458,-48.83505,-49.25802,-49.71395,1.363296,26.55702,-51.55026,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,20,3310000,ch0,26,21.62428,-47.06479,-46.52879,-52.79052,-52.39657,-53.75007,-53.10095,1.516168,24.30571,-63.60781,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,20,3750000,ch1,26,21.78212,-46.74352,-46.91135,-52.26411,-52.57729,-53.29084,-53.51471,1.287442,37.89983,-69.03387,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,20,4190000,ch2,26,21.90609,-46.47058,-47.21281,-52.38403,-53.19751,-53.08323,-53.85067,1.535903,-17.78792,-67.68083,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,20,3310000,ch0,26,21.55828,-44.95556,-44.5502,-51.20801,-51.63216,-52.43844,-51.27526,1.553355,-13.53174,-58.86105,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,20,3750000,ch1,26,21.69714,-45.14446,-44.67649,-50.39159,-50.83981,-52.1481,-50.70538,1.350103,-1.111561,-67.17256,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,20,4190000,ch2,26,21.8437,-45.2331,-45.76464,-50.46443,-51.36853,-51.93321,-52.14049,1.614267,-2.608756,-63.31949,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,20,3310000,ch0,26,19.71212,-45.46609,-44.99017,-51.39577,-51.1538,-52.20025,-51.50077,1.526964,0.2113569,-48.99358,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,20,3750000,ch1,26,19.76928,-45.14772,-45.22996,-50.96265,-51.17413,-51.72819,-51.74652,1.26551,-20.76116,-68.35447,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,20,4190000,ch2,26,19.85017,-44.7117,-45.47079,-50.91471,-51.59851,-51.40263,-52.08799,1.542325,-8.994115,-53.39829,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
77,20,3310000,ch0,26,19.57745,-43.78604,-43.48,-49.95535,-50.21848,-51.11598,-50.33091,1.539524,-6.584282,-47.58854,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,20,3750000,ch1,26,19.69108,-44.02897,-43.69358,-49.56602,-49.5229,-50.96535,-50.0537,1.391019,5.640986,-57.43583,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
77,20,4190000,ch2,26,19.77605,-44.00701,-44.36609,-49.56238,-49.94147,-51.0302,-51.13968,1.607931,-12.49872,-53.16265,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,20,3310000,ch0,26,21.75932,-47.14123,-46.59134,-52.97071,-52.54341,-53.76569,-53.01923,1.511456,8.735644,-61.74367,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,20,3550000,ch1,26,21.88885,-46.96207,-47.25335,-52.77712,-53.40873,-53.49342,-53.71817,1.233831,-29.27187,-67.58656,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,20,3790000,ch2,26,21.71817,-46.71323,-46.89591,-52.34419,-52.59329,-53.33515,-53.38701,1.321535,-4.277372,-70.70929,25,12,Q256,DFTS,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,20,3310000,ch0,26,21.5913,-44.91301,-44.55332,-51.20613,-51.73773,-52.64338,-51.45304,1.551977,-2.000541,-60.03097,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,20,3550000,ch1,26,21.73025,-45.79257,-46.17048,-51.44084,-52.06491,-52.81705,-52.94299,1.27003,-5.89163,-66.41288,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,20,3790000,ch2,26,21.65086,-45.14306,-45.23745,-50.70886,-51.64861,-52.1871,-51.54143,1.420959,-9.655409,-73.05312,50,0,Q256,DFTS,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,20,3310000,ch0,26,19.72876,-45.38696,-44.9347,-51.22744,-51.16325,-52.03268,-51.4201,1.569318,-15.14704,-48.87697,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,20,3550000,ch1,26,19.84988,-45.18659,-45.42981,-51.20063,-51.61039,-51.74806,-51.9749,1.239942,18.74823,-50.52331,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,20,3790000,ch2,26,19.81226,-45.11041,-45.34593,-50.91805,-51.4222,-51.59729,-51.87963,1.331341,22.99483,-55.44979,25,12,Q256,CP,TX1,30,INNER_FULL,Main,,,NTNV,,,,,
78,20,3310000,ch0,26,19.57537,-43.77615,-43.4117,-50.02236,-49.99069,-51.07538,-50.28179,1.581804,16.9596,-50.33297,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,20,3550000,ch1,26,19.76772,-44.20016,-44.65147,-49.75658,-50.15577,-51.14059,-51.70974,1.32762,27.63556,-52.05993,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
78,20,3790000,ch2,26,19.63174,-43.8646,-44.07811,-49.52857,-50.2051,-50.73423,-50.56303,1.414241,1.413334,-52.7647,51,0,Q256,CP,TX1,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3560000,ch0,26,19.43685,-44.99452,-45.92649,-51.17971,-52.18376,-51.39935,-52.69309,1.162816,23.05964,-73.01225,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3625000,ch1,26,19.49113,-45.28112,-45.97322,-51.38576,-52.033,-51.836,-52.77329,1.267592,24.04416,-65.24039,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3690000,ch2,26,19.42038,-45.13479,-45.97318,-51.18062,-51.93753,-51.55443,-52.64792,1.498898,16.67957,-62.71177,25,12,Q256,DFTS,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3560000,ch0,26,19.36889,-44.41462,-45.39841,-49.89397,-51.53421,-51.11548,-52.20493,1.281605,14.69308,-68.84185,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3625000,ch1,26,19.31532,-44.49099,-44.87652,-50.39332,-51.16823,-51.26028,-51.62732,1.309051,18.78271,-61.15549,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3690000,ch2,26,19.37175,-43.80474,-44.89505,-49.66364,-50.70224,-50.27352,-51.91925,1.521811,12.55729,-58.17343,50,0,Q256,DFTS,TX2,30,OUTER_FULL,Main,,,NTNV,,,,,
48,20,3560000,ch0,26,17.38971,-43.28514,-44.0071,-49.54724,-50.49794,-49.77497,-50.68214,1.230073,-0.9968112,-53.4922,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
48,20,3625000,ch1,26,17.42497,-43.43845,-44.15342,-49.65421,-50.4119,-49.83231,-50.91836,1.25119,-9.967663,-47.29295,25,12,Q256,CP,TX2,30,INNER_FULL,Main,,,NTNV,,,,,
